15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970751701933/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018683/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001593/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005338/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020038801090204/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020032487703567/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5013058797218996/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023623231195/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002275/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000008113/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020028473041205/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013920/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020026322538410/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023799487477/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970599658138/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023799487006/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102207573/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015622/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000814/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014621/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019453/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010262/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009027/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011063538783/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018782/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003963/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009656/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102210359/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509821540319292/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013652/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016420/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013649/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003578/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015608/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013059/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010653/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017185/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010580/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009199/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009417/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019898/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012728/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002357/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016222/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006054/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004536/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010583/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012770/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509821540057269/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018249/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017475/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003634/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000708/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015611/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013538/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004819/
15-19-2019 18:19:55 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011263/
15-19-2019 18:19:56 root:INFO:handling directory page 11
15-19-2019 18:19:56 root:INFO:60
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004976/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020022538562581/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000864/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018511/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006081/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009665/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018959/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016061/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002671/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011795/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003433/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014739/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012451203002965/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004958/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389501104000/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006062/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019856/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005908/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019110/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012294/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000008676/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002736/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012708/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011364/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019373/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012286/
15-19-2019 18:19:56 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003484/
15-19-2019 18:19:57 root:INFO:handling directory page 12
15-19-2019 18:19:57 root:INFO:46
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013366/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018707/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102207390/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009996/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012235/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004558/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017421/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004258/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018024/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000008528/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016887/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003157/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010271/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014023/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000836/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012131/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000007136/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015671/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015773/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014260/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012778/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000800/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001499/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014734/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013856/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012925/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002476/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016480/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000007319/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017570/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000346/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001963/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006448/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017490/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013750/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017142/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017733/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013222/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012073/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102206985/
15-19-2019 18:19:57 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018241/
15-19-2019 18:19:57 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016420/
15-19-2019 18:19:58 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-19-2019 18:19:58 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018249/
15-19-2019 18:19:59 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-19-2019 18:19:59 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012294/
15-20-2019 18:20:00 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:00 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970660737991/
15-20-2019 18:20:00 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:00 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015622/
15-20-2019 18:20:01 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:01 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000006303/
15-20-2019 18:20:02 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:02 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016751/
15-20-2019 18:20:03 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:03 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004819/
15-20-2019 18:20:04 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:04 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014989/
15-20-2019 18:20:05 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:05 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453752/
15-20-2019 18:20:06 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:06 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014924/
15-20-2019 18:20:07 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:07 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003065/
15-20-2019 18:20:08 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:08 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102207390/
15-20-2019 18:20:09 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:09 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000006298/
15-20-2019 18:20:10 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:10 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003094/
15-20-2019 18:20:11 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:11 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970660737994/
15-20-2019 18:20:11 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:11 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000007682/
15-20-2019 18:20:12 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:12 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970443682114/
15-20-2019 18:20:13 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:13 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010653/
15-20-2019 18:20:14 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:14 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004258/
15-20-2019 18:20:15 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:15 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000011336/
15-20-2019 18:20:16 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:16 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970538840815/
15-20-2019 18:20:16 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:16 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453757/
15-20-2019 18:20:17 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:17 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012367/
15-20-2019 18:20:18 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:18 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000864/
15-20-2019 18:20:19 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:19 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010015/
15-20-2019 18:20:20 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:20 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970492702969/
15-20-2019 18:20:21 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:21 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000009240/
15-20-2019 18:20:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102206985/
15-20-2019 18:20:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000007888/
15-20-2019 18:20:23 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:23 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013114/
15-20-2019 18:20:24 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:24 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018024/
15-20-2019 18:20:25 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:25 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970492703336/
15-20-2019 18:20:26 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:26 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005338/
15-20-2019 18:20:26 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:26 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013750/
15-20-2019 18:20:27 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:27 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005527/
15-20-2019 18:20:28 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:28 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005197/
15-20-2019 18:20:29 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-20-2019 18:20:29 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020024834905629/
